,iclass,idxs,x_pos,y_pos,consistent_r3,batch_size,rule_uniq,rule_cnts
3622,24,"[9269, 8578, 2075]",1,2,72,100,[24.  6. 34. 25.  1.],[72 11  9  8  3]
3623,24,"[9269, 8578, 2075]",2,2,0,100,[30. 37. 38.],[7 2 1]
3624,24,"[2991, 8399, 11588]",0,2,0,100,[35. 14. 34. 15. 39.],[13  9  8  2  1]
3625,24,"[2991, 8399, 11588]",1,2,0,100,[35. 11. 16.  6.  1. 39.],[12  5  3  3  3  1]
3626,24,"[2991, 8399, 11588]",2,2,74,100,[24. 32. 25. 10. 36. 15. 16.  9. 39.],[74 13 13 12  8  6  2  2  1]
3627,24,"[6234, 3793, 2236]",0,2,85,100,[24.  7. 31. 25. 16. 36. 15.],[85 22 15  7  5  4  1]
3628,24,"[6234, 3793, 2236]",1,2,0,100,[ 5. 12. 35. 36. 16. 38.],[43  8  7  6  5  3]
3629,24,"[6234, 3793, 2236]",2,2,0,100,[ 6.  0. 36.  5. 19.],[14  9  7  3  1]
3630,24,"[98, 7606, 4596]",0,2,0,100,[ 5. 36. 16.],[30  4  2]
3631,24,"[98, 7606, 4596]",1,2,78,100,[24.  5. 25. 36. 15. 14.  0.  6.],[78 37  9  7  5  5  2  1]
3632,24,"[98, 7606, 4596]",2,2,0,100,[ 9. 33. 37.],[22  7  1]
3633,24,"[5002, 4881, 9497]",0,2,0,100,[11.  2. 35. 16.  5.  6. 36.],[12  9  8  8  4  2  1]
3634,24,"[5002, 4881, 9497]",1,2,75,100,[24. 35.  2. 25. 16. 15.  6.  5. 10.],[75 19 12 11  8  8  7  6  1]
3635,24,"[5002, 4881, 9497]",2,2,0,100,[15. 30.  9. 11. 16. 38.],[36  8  4  3  2  1]
3636,24,"[8726, 1124, 5790]",0,2,0,100,[ 2. 13.  6. 36.],[34 32  3  1]
3637,24,"[8726, 1124, 5790]",1,2,0,100,[33.],[7]
3638,24,"[8726, 1124, 5790]",2,2,0,100,[13. 36. 15.  9.],[22  5  4  1]
3639,24,"[8631, 4164, 11222]",0,2,60,100,[24. 30. 25.  1.],[60 13 11  4]
3640,24,"[8631, 4164, 11222]",1,2,0,100,[ 3. 36. 38.],[29  4  1]
3641,24,"[8631, 4164, 11222]",2,2,0,100,[ 9. 16. 32. 12. 39. 36.],[29  8  6  5  1  1]
3642,24,"[6006, 975, 9106]",0,2,0,100,[36. 31.  7.],[2 2 2]
3643,24,"[6006, 975, 9106]",1,2,0,100,[15.  6. 16.  2.],[32  6  5  2]
3644,24,"[6006, 975, 9106]",2,2,0,100,[ 1. 35. 11. 30. 16.  6. 37. 39.],[8 6 5 4 3 3 2 1]
3645,24,"[3254, 7575, 3664]",0,2,60,100,[24. 25.  6.  5. 35. 36.  0. 16.],[60 18 16 11  9  7  4  3]
3646,24,"[3254, 7575, 3664]",1,2,0,100,[16. 32. 11. 39. 36.  9.],[9 7 4 2 2 1]
3647,24,"[3254, 7575, 3664]",2,2,67,100,[24.  2. 25. 36.  6.],[67 41 14  5  2]
3648,24,"[603, 2264, 2395]",0,2,0,100,[30. 15. 38.],[16  7  1]
3649,24,"[603, 2264, 2395]",1,2,0,100,[ 6. 35. 36.],[13  8  6]
3650,24,"[603, 2264, 2395]",2,2,83,100,[24. 10. 36. 25. 39. 38. 16.],[83 39  8  8  1  1  1]
3651,24,"[6614, 9225, 11764]",0,2,80,100,[24.  4. 16. 11. 25. 36.  5.],[80 43 11 11  9  4  2]
3652,24,"[6614, 9225, 11764]",1,2,0,100,[32. 36. 15. 13.  6.  1. 37.],[6 5 4 4 4 4 1]
3653,24,"[6614, 9225, 11764]",2,2,0,100,[30. 39.],[7 1]
3654,24,"[4366, 8061, 8168]",0,2,52,100,[24. 25. 36.  6. 38. 35. 32. 37.],[52 14 12  4  2  2  2  1]
3655,24,"[4366, 8061, 8168]",1,2,0,100,[ 0. 36. 10.  6. 15. 16. 38. 35.],[51 10  9  7  4  3  1  1]
3656,24,"[4366, 8061, 8168]",2,2,0,100,[ 6. 11. 35.  1. 16. 38.],[14  9  7  5  4  1]
3657,24,"[5336, 7495, 2524]",0,2,56,100,[24.  0. 30.  6. 25. 14.],[56 27 15 11  4  3]
3658,24,"[5336, 7495, 2524]",1,2,0,100,[ 2. 12. 36. 16.  6. 35.],[37  8  7  6  5  2]
3659,24,"[5336, 7495, 2524]",2,2,62,100,[24. 34. 25. 35. 10. 15. 16.  9.],[62 19 18 17 10  6  3  2]
3660,24,"[9754, 927, 4499]",0,2,0,100,[11.  1.  6.],[5 3 2]
3661,24,"[9754, 927, 4499]",1,2,0,100,[ 5. 12.  0.  6. 32. 16. 38.],[27 23  8  7  6  3  1]
3662,24,"[9754, 927, 4499]",2,2,0,100,[15. 10. 33. 16.  5. 38. 37.  3.],[35 22  7  3  2  1  1  1]
3663,24,"[1536, 11941, 5844]",0,2,65,100,[24. 33.  6. 25.  1.],[65 19 10  9  4]
3664,24,"[1536, 11941, 5844]",1,2,0,100,[12. 16. 35. 39.],[49  6  4  1]
3665,24,"[1536, 11941, 5844]",2,2,76,100,[24.  9. 32. 25. 36. 14.],[76 20 17 15  4  4]
3666,24,"[11260, 3426, 2884]",0,2,0,100,[ 2. 30.  6. 37.],[30 15  4  1]
3667,24,"[11260, 3426, 2884]",1,2,0,100,[ 4. 36. 31.  5.],[25  3  3  1]
3668,24,"[11260, 3426, 2884]",2,2,0,100,[ 0. 30. 12. 16.  6. 35. 39. 37.],[13 11  9  6  4  3  1  1]
3669,24,"[1668, 1949, 10907]",0,2,0,100,[ 0. 13.  6. 35. 37.],[57 14  6  4  1]
3670,24,"[1668, 1949, 10907]",1,2,0,100,[11. 36. 16.  9.],[8 6 2 2]
3671,24,"[1668, 1949, 10907]",2,2,71,100,[24.  5. 31. 25. 36. 17.],[71 29  9  5  4  3]
3672,24,"[2945, 7864, 10381]",0,2,0,100,[33.  0.  6.],[43 15  6]
3673,24,"[2945, 7864, 10381]",1,2,65,100,[24.  5. 33. 25.],[65 26 19  9]
3674,24,"[2945, 7864, 10381]",2,2,53,100,[24. 10. 25.  6. 35. 33. 16.  1. 37.],[53 46 12 11  7  6  6  5  1]
3675,24,"[4855, 8209, 128]",0,2,68,100,[24. 25. 32. 36. 39. 38.],[68 16 10  5  1  1]
3676,24,"[4855, 8209, 128]",1,2,0,100,[ 0. 11.  6. 16. 36. 35.],[41 11 11  9  8  7]
3677,24,"[4855, 8209, 128]",2,2,0,100,[ 6. 35. 33.],[45  8  7]
3678,24,"[8106, 11754, 11488]",0,2,0,100,[ 5. 33. 35. 15.],[29 22 15 12]
3679,24,"[8106, 11754, 11488]",1,2,0,100,[ 5. 15. 10. 16. 34.],[26  7  4  3  2]
3680,24,"[8106, 11754, 11488]",2,2,0,100,[34. 14.  9. 15.],[19 13  3  2]
3681,24,"[1373, 3133, 7467]",0,2,0,100,[ 6.  5.  2. 36. 19. 39. 38.],[8 8 7 6 3 1 1]
3682,24,"[1373, 3133, 7467]",1,2,0,100,[ 2.  6. 37.],[8 3 1]
3683,24,"[1373, 3133, 7467]",2,2,0,100,[33.  1. 19.  6.],[37  2  1  1]
3684,24,"[136, 7293, 10242]",0,2,85,100,[24. 30. 25.],[85  7  6]
3685,24,"[136, 7293, 10242]",1,2,0,100,[ 2. 36.  6. 35. 37.],[16  6  4  3  1]
3686,24,"[136, 7293, 10242]",2,2,0,100,[33. 11.  6. 16.],[16  9  7  4]
3687,24,"[8641, 9907, 2115]",0,2,85,100,[24. 25. 36.  6. 15.  2. 13.],[85  9  8  6  5  2  1]
3688,24,"[8641, 9907, 2115]",1,2,0,100,[31.  6.  1. 36. 14. 15.],[4 4 4 3 3 2]
3689,24,"[8641, 9907, 2115]",2,2,0,100,[35.  9.],[11  2]
3690,24,"[10024, 9606, 321]",0,2,0,100,[ 5.  0.  6. 36. 16.],[28 15  5  4  3]
3691,24,"[10024, 9606, 321]",1,2,51,100,[24. 25. 36.  6.  1. 38. 37. 17.],[51 17  4  4  4  2  1  1]
3692,24,"[10024, 9606, 321]",2,2,0,100,[15. 33. 38.  9.],[7 6 3 3]
3693,24,"[3004, 10048, 7904]",0,2,0,100,[2. 6.],[7 4]
3694,24,"[3004, 10048, 7904]",1,2,0,100,[33. 11. 16.  9.],[22  9  6  2]
3695,24,"[3004, 10048, 7904]",2,2,0,100,[33.],[5]
3696,24,"[7781, 2379, 11370]",0,2,0,100,[2. 6.],[7 3]
3697,24,"[7781, 2379, 11370]",1,2,0,100,[ 6. 16. 12. 39. 38. 37.  1.],[18  8  2  1  1  1  1]
3698,24,"[7781, 2379, 11370]",2,2,0,100,[ 2.  6. 30. 19.],[16 10  9  6]
3699,24,"[10377, 8403, 5249]",0,2,83,100,[24. 25. 31. 36. 19.],[83  6  3  1  1]
3700,24,"[10377, 8403, 5249]",1,2,71,100,[24. 33. 25. 14.  1.  6. 15.],[71 19 11  7  3  2  1]
3701,24,"[10377, 8403, 5249]",2,2,0,100,[ 3. 31. 39. 38. 36.],[21  2  1  1  1]
3702,24,"[10490, 1321, 3972]",0,2,69,100,[24.  6. 25. 36. 37.],[69 45 17  6  1]
3703,24,"[10490, 1321, 3972]",1,2,70,100,[24. 25. 36. 35.  1. 39.  6.],[70 11 10 10  4  2  2]
3704,24,"[10490, 1321, 3972]",2,2,0,100,[16. 11.  9. 30. 37.],[8 8 7 5 1]
3705,24,"[7662, 6931, 744]",0,2,0,100,[ 5. 36. 31. 39. 38. 19.],[15  5  2  1  1  1]
3706,24,"[7662, 6931, 744]",1,2,0,100,[32. 14. 36.],[8 7 2]
3707,24,"[7662, 6931, 744]",2,2,70,100,[24. 33. 25.  5.  3. 38.],[70 13  3  3  3  2]
3708,24,"[3522, 23, 11981]",0,2,74,100,[24. 33. 25.  9. 19.],[74 16 12  6  2]
3709,24,"[3522, 23, 11981]",1,2,51,100,[24. 15. 36.  0. 25.  6. 16.  5. 11. 38. 39.],[51 43 14 12  8  8  6  6  5  2  1]
3710,24,"[3522, 23, 11981]",2,2,0,100,[15. 33. 37.],[13  6  3]
3711,24,"[2995, 11933, 9449]",0,2,0,100,[13.  2.  6. 35. 37.],[33 13  7  5  1]
3712,24,"[2995, 11933, 9449]",1,2,51,100,[24. 33. 25. 10. 16. 15.  5. 38. 37.],[51 15 11  9  6  6  3  1  1]
3713,24,"[2995, 11933, 9449]",2,2,40,100,[24. 35.  2. 16. 25. 15.  5.  6. 39.],[40 23 14 11  9  9  9  5  2]
3714,24,"[7753, 10336, 10955]",0,2,0,100,[36.  1. 16. 15. 12.  6. 39.],[14  7  5  5  5  5  2]
3715,24,"[7753, 10336, 10955]",1,2,0,100,[36.  6. 19.  1.],[12  3  2  1]
3716,24,"[7753, 10336, 10955]",2,2,0,100,[11. 16.  6. 36.],[13  7  5  2]
3717,24,"[2466, 2248, 1142]",0,2,0,100,[30. 19. 37.],[9 2 1]
3718,24,"[2466, 2248, 1142]",1,2,73,100,[24. 11. 25. 16. 36. 38.],[73  8  6  5  4  1]
3719,24,"[2466, 2248, 1142]",2,2,0,100,[15. 31. 36. 11. 16.],[34  8  4  4  2]
3720,24,"[6230, 5025, 4288]",0,2,49,100,[24. 35.  2. 36. 12.  6.  5. 25. 15. 16.],[49 15 14 11 11 11 10  7  6  3]
3721,24,"[6230, 5025, 4288]",1,2,0,100,[35.  2. 14.  6. 36.],[13 12  6  3  2]
3722,24,"[6230, 5025, 4288]",2,2,58,100,[24. 25.  1. 39. 38.  6.],[58  8  7  1  1  1]
3723,24,"[8016, 10178, 2928]",0,2,0,100,[30.  6.  2.],[19 10  1]
3724,24,"[8016, 10178, 2928]",1,2,0,100,[16. 35.  2. 32. 15. 12.  6.],[8 7 6 5 5 5 1]
3725,24,"[8016, 10178, 2928]",2,2,0,100,[31. 36. 14. 38.],[10  4  3  2]
3726,24,"[9613, 2472, 11489]",0,2,74,100,[24. 16. 25. 36.],[74 11 10  3]
3727,24,"[9613, 2472, 11489]",1,2,70,100,[24. 32. 25. 36.  9. 38.],[70 14 12  6  4  2]
3728,24,"[9613, 2472, 11489]",2,2,0,100,[ 0.  6. 37.],[22  3  1]
3729,24,"[1481, 9333, 3898]",0,2,0,100,[32.  6. 36.  1.],[6 5 3 3]
3730,24,"[1481, 9333, 3898]",1,2,0,100,[35.  1. 32.  6. 36.],[11  6  3  3  1]
3731,24,"[1481, 9333, 3898]",2,2,0,100,[10. 16. 31. 36. 38.  9.],[11  4  3  2  1  1]
3732,24,"[10338, 6945, 11986]",0,2,0,100,[ 5. 36. 37.],[25  2  1]
3733,24,"[10338, 6945, 11986]",1,2,0,100,[32. 16.  7. 12. 36.],[24  6  6  5  1]
3734,24,"[10338, 6945, 11986]",2,2,0,100,[ 5. 30.  6. 39.],[39  6  5  1]
3735,24,"[4750, 2162, 5976]",0,2,0,100,[14. 15. 35.  6. 36.],[6 5 4 3 1]
3736,24,"[4750, 2162, 5976]",1,2,0,100,[15. 36. 10. 16.  9.],[8 6 5 2 1]
3737,24,"[4750, 2162, 5976]",2,2,0,100,[30.],[4]
3738,24,"[7925, 4836, 7462]",0,2,0,100,[33. 13. 37. 38.],[8 6 3 1]
3739,24,"[7925, 4836, 7462]",1,2,51,100,[24. 35. 25.  2.  6. 34. 12. 16.],[51 17 10  9  8  5  5  4]
3740,24,"[7925, 4836, 7462]",2,2,0,100,[11.  6. 16. 37.],[15  6  2  1]
3741,24,"[1012, 5993, 4283]",0,2,0,100,[30.  7. 37.],[12 11  1]
3742,24,"[1012, 5993, 4283]",1,2,0,100,[ 9. 36. 35. 13.],[36 11 11 11]
3743,24,"[1012, 5993, 4283]",2,2,0,100,[ 5. 30. 38. 17.],[19  8  1  1]
3744,24,"[2416, 10844, 4963]",0,2,53,100,[24. 35.  6.  1. 15. 25. 10. 16.],[53 10  8  8  7  6  5  4]
3745,24,"[2416, 10844, 4963]",1,2,0,100,[15.  4. 30. 10. 16. 39. 38.],[25 21 13  3  2  1  1]
3746,24,"[2416, 10844, 4963]",2,2,0,100,[15. 32. 39.  7.],[56  6  1  1]
3747,24,"[2391, 11893, 1682]",0,2,0,100,[11. 30. 16.],[4 2 2]
3748,24,"[2391, 11893, 1682]",1,2,53,100,[24. 15. 32. 16.  2. 25. 36.],[53 11  9  9  8  6  1]
3749,24,"[2391, 11893, 1682]",2,2,79,100,[24. 12. 25. 16.  9.],[79 11  8  1  1]
3750,25,"[11836, 4887, 7017]",0,2,25,100,[ 4. 25. 36. 20. 26.  5.],[29 25 14  7  1  1]
3751,25,"[11836, 4887, 7017]",1,2,0,100,[26. 16.  2. 30.  6. 12. 38.],[60 13 11  9  8  2  1]
3752,25,"[11836, 4887, 7017]",2,2,48,100,[25. 13. 35. 33.  5. 26.  3. 21. 39. 37.],[48 34 17 11 10  8  6  2  1  1]
3753,25,"[6356, 2449, 10978]",0,2,0,100,[ 5. 35. 32. 36.],[30 11  8  6]
3754,25,"[6356, 2449, 10978]",1,2,37,100,[25. 30. 20.],[37 14  5]
3755,25,"[6356, 2449, 10978]",2,2,67,100,[25. 31. 26.  6. 36.  1. 19.],[67  8  6  6  4  2  1]
3756,25,"[9830, 6955, 2005]",0,2,0,100,[ 4. 35. 16.],[35  9  4]
3757,25,"[9830, 6955, 2005]",1,2,0,100,[23. 12. 15. 16.  1. 37. 39.  6.],[26 12  5  4  3  2  1  1]
3758,25,"[9830, 6955, 2005]",2,2,17,100,[24. 25. 16.  9. 36.],[66 17  6  2  1]
3759,25,"[9100, 9388, 616]",0,2,29,100,[ 3. 25. 33. 37.],[33 29 10  1]
3760,25,"[9100, 9388, 616]",1,2,31,100,[15. 25. 24. 30. 16. 11. 39. 38.],[36 31 31  6  6  5  1  1]
3761,25,"[9100, 9388, 616]",2,2,0,100,[10. 36. 26. 22. 38. 16.  7.],[31  7  7  7  2  2  2]
3762,25,"[9347, 3173, 2724]",0,2,34,100,[25.  6. 11. 16.],[34 12  9  1]
3763,25,"[9347, 3173, 2724]",1,2,42,100,[25.  0. 31. 20.  6. 26. 38. 36.],[42 16  6  6  6  2  1  1]
3764,25,"[9347, 3173, 2724]",2,2,0,100,[33.],[4]
3765,25,"[8073, 11848, 1990]",0,2,0,100,[32. 16.  9. 36. 11.],[11 11  3  1  1]
3766,25,"[8073, 11848, 1990]",1,2,0,100,[31. 36.],[7 1]
3767,25,"[8073, 11848, 1990]",2,2,0,100,[10.  5. 35. 16. 22.],[46 37  9  6  5]
3768,25,"[8272, 9579, 1907]",0,2,46,100,[25. 11.  2. 36. 16. 31. 20.  6.],[46 12 10  4  4  3  2  1]
3769,25,"[8272, 9579, 1907]",1,2,0,100,[15. 36. 38.],[48 10  1]
3770,25,"[8272, 9579, 1907]",2,2,73,100,[25.  4. 35. 16. 36. 12. 26.  5.],[73 30 12 11  7  6  2  2]
3771,25,"[607, 3132, 9641]",0,2,0,100,[ 3. 35. 36. 39.],[33 10  4  1]
3772,25,"[607, 3132, 9641]",1,2,26,100,[ 5. 25. 16. 36. 35.],[45 26 12 11  8]
3773,25,"[607, 3132, 9641]",2,2,0,100,[36. 23.  2.  6. 35.],[14 11 10  6  1]
3774,25,"[6217, 1291, 329]",0,2,0,100,[35. 30.  9.],[15 13  4]
3775,25,"[6217, 1291, 329]",1,2,8,100,[23. 34. 25. 35.  6. 16. 37.],[30 13  8  6  6  2  1]
3776,25,"[6217, 1291, 329]",2,2,0,100,[36. 12. 38. 16. 31.],[10  6  4  4  3]
3777,25,"[8650, 5180, 7558]",0,2,0,100,[ 4. 23. 35. 13. 30.  5.],[48 25 12 10  7  3]
3778,25,"[8650, 5180, 7558]",1,2,28,100,[24. 25.  5. 36. 17.],[55 28 27  6  1]
3779,25,"[8650, 5180, 7558]",2,2,10,100,[24. 25.  6.  2.  5. 38.],[73 10  6  4  3  1]
3780,25,"[1447, 1672, 1236]",0,2,0,100,[ 5. 15. 30. 35. 39. 38.],[48 20 16 10  1  1]
3781,25,"[1447, 1672, 1236]",1,2,30,100,[ 4. 25. 36. 16. 26. 37. 11.  5.],[37 30  9  6  2  1  1  1]
3782,25,"[1447, 1672, 1236]",2,2,58,100,[25. 32. 36.],[58 13  3]
3783,25,"[2857, 6022, 324]",0,2,18,100,[25. 11. 35. 20. 16. 36.],[18 12  6  6  4  3]
3784,25,"[2857, 6022, 324]",1,2,28,100,[25. 34. 15.  1. 13. 39. 38.],[28 14 13  5  4  1  1]
3785,25,"[2857, 6022, 324]",2,2,36,100,[25.  5. 20. 36. 26.],[36 19 12  5  1]
3786,25,"[2369, 8516, 9164]",0,2,0,100,[31. 20. 26.  9. 36. 19.],[8 8 6 6 3 1]
3787,25,"[2369, 8516, 9164]",1,2,23,100,[25. 35.  6. 20.  1. 26. 36.],[23 22 11  9  4  2  1]
3788,25,"[2369, 8516, 9164]",2,2,0,100,[23. 39. 33.],[40  1  1]
3789,25,"[2135, 7035, 9061]",0,2,45,100,[25.  5. 32. 36. 16. 15. 39. 10. 38.],[45 27 14  7  4  4  2  2  1]
3790,25,"[2135, 7035, 9061]",1,2,0,100,[36. 10. 16. 38. 26.],[15  9  2  1  1]
3791,25,"[2135, 7035, 9061]",2,2,0,100,[ 4. 31. 36. 38. 39.  5.],[29 12  6  2  1  1]
3792,25,"[11592, 8200, 6978]",0,2,0,100,[32. 23. 15. 13. 36. 39.],[13  9  8  5  4  1]
3793,25,"[11592, 8200, 6978]",1,2,0,100,[ 6. 36. 14. 15.  2. 38.],[9 8 8 3 2 1]
3794,25,"[11592, 8200, 6978]",2,2,46,100,[25. 20.  6. 30.],[46  9  6  3]
3795,25,"[11900, 601, 2936]",0,2,0,100,[33. 35.],[21  2]
3796,25,"[11900, 601, 2936]",1,2,0,100,[12. 36. 16. 26. 38.  9.],[12  9  7  5  2  2]
3797,25,"[11900, 601, 2936]",2,2,34,100,[25.  0. 31.  6. 20. 36. 38. 26.],[34 16  7  5  4  3  2  2]
3798,25,"[4387, 11624, 9451]",0,2,58,100,[25.  6. 32.  0.  5. 39. 36.],[58 15 13  6  5  2  1]
3799,25,"[4387, 11624, 9451]",1,2,40,100,[25.  7. 31. 36.],[40  7  4  2]
3800,25,"[4387, 11624, 9451]",2,2,33,100,[25. 30.  5. 38.],[33 22  6  1]
3801,25,"[8105, 2988, 11185]",0,2,0,100,[ 5. 36.],[32 11]
3802,25,"[8105, 2988, 11185]",1,2,0,100,[36. 31.],[6 2]
3803,25,"[8105, 2988, 11185]",2,2,0,100,[15. 34. 11.  1.  6.],[44  9  8  5  2]
3804,25,"[381, 6485, 10845]",0,2,0,100,[ 2. 36.  6. 22. 39. 37.],[6 5 5 2 1 1]
3805,25,"[381, 6485, 10845]",1,2,0,100,[ 4. 15.  5. 11. 30. 16.],[30 25 12 11 10  2]
3806,25,"[381, 6485, 10845]",2,2,0,100,[26.  3. 16. 36. 39.],[53 43  8  4  1]
3807,25,"[10187, 3738, 3900]",0,2,52,100,[25.  2. 16. 36.  6.],[52 37  9  3  3]
3808,25,"[10187, 3738, 3900]",1,2,0,100,[0. 6.],[24 10]
3809,25,"[10187, 3738, 3900]",2,2,49,100,[25. 33. 37.],[49  9  2]
3810,25,"[10243, 3966, 4648]",0,2,23,100,[25. 36. 14.  1. 38. 15.  6.],[23  7  5  4  1  1  1]
3811,25,"[10243, 3966, 4648]",1,2,38,100,[25.  0. 30.  6. 38.],[38 12  5  3  1]
3812,25,"[10243, 3966, 4648]",2,2,52,100,[25. 21. 26.],[52  3  1]
3813,25,"[9330, 2789, 9613]",0,2,0,100,[ 6. 35. 15. 26. 13. 36.],[20 17  9  7  5  4]
3814,25,"[9330, 2789, 9613]",1,2,0,100,[ 0.  6. 36. 19. 39.],[9 7 5 3 1]
3815,25,"[9330, 2789, 9613]",2,2,0,100,[ 6. 31.  1. 26. 36.],[19  9  6  4  3]
3816,25,"[7854, 1686, 3142]",0,2,0,100,[16. 30. 37.  5.],[10  7  1  1]
3817,25,"[7854, 1686, 3142]",1,2,44,100,[25.  6. 36. 26. 20.],[44 15  8  2  1]
3818,25,"[7854, 1686, 3142]",2,2,64,100,[25. 35.  6. 11.  2. 16. 30.],[64 15 10  8  8  4  1]
3819,25,"[11267, 1749, 11864]",0,2,0,100,[ 6. 30.  5.  0. 38. 19.],[13 11  7  4  2  1]
3820,25,"[11267, 1749, 11864]",1,2,0,100,[30. 26. 37.  9. 38.],[13  7  3  3  1]
3821,25,"[11267, 1749, 11864]",2,2,36,100,[25. 30.  9. 10. 16.  8.],[36  8  7  5  4  1]
3822,25,"[1521, 11930, 7744]",0,2,0,100,[31. 36.],[4 2]
3823,25,"[1521, 11930, 7744]",1,2,0,100,[30. 22.  0. 26. 39.  6.],[6 6 5 4 1 1]
3824,25,"[1521, 11930, 7744]",2,2,0,100,[23. 30.],[50  2]
3825,25,"[10667, 5430, 560]",0,2,0,100,[ 2. 32. 36. 19.  6.],[7 6 4 4 3]
3826,25,"[10667, 5430, 560]",1,2,33,100,[25. 23.  9. 30. 15. 10.  8. 16.],[33 32 31 20  5  5  3  2]
3827,25,"[10667, 5430, 560]",2,2,61,100,[25. 33. 10.  6. 15. 16.  2.  5. 26.],[61 18  6  6  5  4  4  2  1]
3828,25,"[5946, 2443, 6108]",0,2,0,100,[ 5. 30.  6.  0. 38.],[14 13 11  8  2]
3829,25,"[5946, 2443, 6108]",1,2,0,100,[23. 30. 15.],[25 12 11]
3830,25,"[5946, 2443, 6108]",2,2,0,100,[26.  4. 30.  5. 38.],[69 41  9  4  1]
3831,25,"[1139, 10517, 7388]",0,2,18,100,[36. 25. 35. 39. 38.],[19 18  7  1  1]
3832,25,"[1139, 10517, 7388]",1,2,0,100,[33.  3. 10. 26. 16.],[26 22 13  6  5]
3833,25,"[1139, 10517, 7388]",2,2,0,100,[33. 26. 22.],[11  2  2]
3834,25,"[7584, 8381, 11023]",0,2,0,100,[32. 26. 36. 19.],[5 5 2 1]
3835,25,"[7584, 8381, 11023]",1,2,47,100,[25.  5. 32.  6. 26. 20. 39.],[47 28 14  5  4  4  3]
3836,25,"[7584, 8381, 11023]",2,2,31,100,[25. 30. 38.],[31  6  1]
3837,25,"[3537, 5895, 292]",0,2,0,100,[20. 26.  6. 36.  1.],[7 5 5 4 4]
3838,25,"[3537, 5895, 292]",1,2,20,100,[24. 25.  5. 11. 16. 35. 36.],[37 20 19 10  8  6  3]
3839,25,"[3537, 5895, 292]",2,2,41,100,[25. 15.  6. 23. 31. 36. 11. 38.],[41 38 33 24  8  5  4  1]
3840,25,"[11242, 7953, 2914]",0,2,50,100,[25.  3. 13. 36. 26. 32. 21.],[50 33 32  3  2  1  1]
3841,25,"[11242, 7953, 2914]",1,2,0,100,[36. 38.],[3 1]
3842,25,"[11242, 7953, 2914]",2,2,0,100,[ 4. 32. 36. 26. 38.],[46 18  4  3  2]
3843,25,"[3567, 2266, 10041]",0,2,0,100,[ 4. 32. 36.  5. 39.],[31 12  9  2  1]
3844,25,"[3567, 2266, 10041]",1,2,0,100,[26. 16. 22. 36.  9.],[5 5 3 1 1]
3845,25,"[3567, 2266, 10041]",2,2,9,100,[23.  5. 32. 25.  0. 36.  6.],[35 21 19  9  5  2  2]
3846,25,"[10491, 3168, 9879]",0,2,20,100,[24. 25. 33. 16. 38.],[22 20  2  2  1]
3847,25,"[10491, 3168, 9879]",1,2,29,100,[25. 24.  2. 34.  5. 16.],[29 24 17  9  4  1]
3848,25,"[10491, 3168, 9879]",2,2,0,100,[ 2. 15. 37. 21. 36. 26.  6.],[42 13  6  4  2  2  2]
3849,25,"[119, 2060, 10449]",0,2,0,100,[20. 15. 31. 36. 26. 10.  8.  9. 16.],[13  9  5  4  4  4  3  2  1]
3850,25,"[119, 2060, 10449]",1,2,53,100,[25. 15. 36.  6. 21.  5. 26. 16. 11.  2.],[53 38 11  6  5  5  4  3  2  2]
3851,25,"[119, 2060, 10449]",2,2,0,100,[15.  5. 30. 26. 21. 16. 11.],[38 28 17  8  4  4  4]
3852,25,"[1049, 10380, 9233]",0,2,0,100,[16. 36.],[9 2]
3853,25,"[1049, 10380, 9233]",1,2,34,100,[25. 30. 26. 38.  9.],[34  7  4  1  1]
3854,25,"[1049, 10380, 9233]",2,2,0,100,[22. 32. 26. 36. 16.  9.],[10  5  4  1  1  1]
3855,25,"[1845, 701, 1881]",0,2,0,100,[21.  6.  1. 31. 26. 36. 38.],[7 5 5 4 4 2 1]
3856,25,"[1845, 701, 1881]",1,2,0,100,[ 3. 16. 36. 38.],[43 10  7  1]
3857,25,"[1845, 701, 1881]",2,2,0,100,[36. 31.],[5 5]
3858,25,"[596, 7060, 2476]",0,2,62,100,[25. 36.  9.],[62  8  1]
3859,25,"[596, 7060, 2476]",1,2,0,100,[ 0. 12. 16.  6. 36. 39. 35. 38.],[47 14  7  7  5  4  2  1]
3860,25,"[596, 7060, 2476]",2,2,0,100,[23. 16. 38. 37. 36.],[50 13  2  2  2]
3861,25,"[2812, 5063, 9492]",0,2,0,100,[ 6. 11. 30. 16.  2.],[10  4  3  3  3]
3862,25,"[2812, 5063, 9492]",1,2,33,100,[25.  6.  2. 26.],[33 10  2  1]
3863,25,"[2812, 5063, 9492]",2,2,0,100,[ 5. 32. 36. 39. 38.],[20  3  2  1  1]
3864,25,"[1509, 1755, 6270]",0,2,0,100,[35.  5. 36.  6.  2. 26. 39. 38. 22.],[15 11  9  9  6  4  3  2  2]
3865,25,"[1509, 1755, 6270]",1,2,0,100,[16. 11. 36. 26. 32.  7. 39. 38.],[13  7  3  3  2  2  1  1]
3866,25,"[1509, 1755, 6270]",2,2,0,100,[15.  7. 35. 11. 34. 26. 16. 37.],[35 22 20 10  4  4  4  1]
3867,25,"[2347, 7595, 6454]",0,2,0,100,[31. 26. 36.  9.],[8 5 4 3]
